overall,reviewerID,asin,reviewerName,unixReviewTime
5.0,A1SNVZUX51NGC2,B000050HEI,Helen G,1394409600
4.0,A13BTMCSLTQ48R,B000050HEI,Llama Mama,1370908800
5.0,A3MGDZ4LX7CLXW,B000050HEI,Katie Taylor,1338768000
5.0,A3PD6NG6XL336W,B000050HEI,Setsuna,1306368000
4.0,A3ANETCTMAN1NP,B000050HEI,JJ,1260576000
5.0,A22F3BWM7RAHDA,B000050HEI,P. B. Sharp,1153440000
5.0,A1N2L9A6I686G5,B000050HEI,Katie,1135382400
5.0,AYJF535SFBGXO,B000050HEI,Obsessed With ND &amp; P!ATD,1127520000
5.0,A3B20R4ZAH0Y2Y,B000050HEI,Dave Millman,1100995200
4.0,A3A8ZWV1PQWXK5,B000050HEI,Hanna,1060041600
4.0,A2EGK0YRDF4ZZB,B000050HEI,Bundt Lust,1049587200
4.0,A2GBBDNZLYC4A9,B000050F96,Jeff Johnson,1006905600
5.0,AJI21OXVSBXLK,B000050F96,Hasit Dave,988416000
5.0,A2IE7YPWUYZAXS,B000050GEU,David Wilson,978998400
5.0,ALXRKQ572JVN4,B000050ZRE,UpwrdMblty,1468972800
5.0,A3K082UB8PHLO5,B000050ZRE,Joseph Matthews,1451347200
5.0,A1I7HLVM8OHMCF,B000050ZRE,Walter McNamee,1448236800
5.0,A1JZFGZEZVWQPY,B000050ZRE,Professor H,1433116800
5.0,A31N0XY2UTB25C,B000050ZRE,Stephanie Sullivan,1429574400
5.0,A1E3P6P5I9H215,B000050ZRE,K. Kasin,1428278400
5.0,A2U276LA0HC7HD,B000050ZRE,FRMartin,1419811200
5.0,A1YX7VKXJA8E3A,B000050ZRE,EYAL ZAMIR,1414108800
5.0,A1V8VF1CKOUKEV,B000050ZRE,A. SUMBILLO,1413158400
5.0,A2N4QZL8L2NVKX,B000050ZRE,Jerome P. Wicker,1412121600
5.0,A2WMO9XF703DHT,B000050ZRE,Amazon Customer,1389312000
5.0,AVQD4OPXBSCVB,B000050ZRE,Lizzie407,1378512000
5.0,A5IA80HMZ8P34,B000050ZRE,Solar_Ize,1354147200
5.0,AYICV8N9QCSBE,B000050ZRE,lacyt,1353283200
5.0,A10GU5NVTA5I67,B000050ZRE,Lawrence Anastasi,1350950400
5.0,A1QLHQ4PWOZRX5,B000050ZRE,Vickie,1346025600
5.0,A3LWYQ7AX3YQR6,B000050ZRE,Patrick McEvoy,1324857600
5.0,AR7RVZZQDW6B3,B000050ZRE,Gadgeteer,1323043200
5.0,A1R4830GBU8UIM,B000050ZRE,PreparedZombie,1313107200
5.0,A1NHNED4X7LXRE,B000050ZRE,Doc Martin,1278892800
5.0,A1E7YKRTB8VYUG,B000050ZRE,Silhouett,1274572800
5.0,A2U5308V40Z4OK,B000050ZRE,Luis Arce,1269129600
5.0,A1WBZA4OM02MXU,B000050ZRE,Brenda H,1264464000
5.0,A1ANCHVK4Y21G0,B000050ZRE,isadora koff,1263686400
5.0,A3RS8UCBAAH6JC,B000050ZRE,phonekarl,1261353600
5.0,A3LNEJE2SF870J,B000050ZRE,M. Esslinger,1257811200
5.0,A379MGJ04RHDTR,B000050ZRE,perplexed,1255651200
5.0,A2TYF5K1AW0O72,B000050ZRE,Viking Starr,1255219200
5.0,A3ULWD7PM5OFKU,B000050ZRE,JA,1249862400
5.0,A1BEG723Q71PJF,B000050ZRE,message me,1249171200
5.0,A2Z9H86XRXBVEI,B000050ZRE,FERNANDO CASSIA,1238630400
5.0,A1QNYLBG73QRNF,B000050ZRE,Neurasthenic,1237507200
5.0,A59KQIXI6WC9Z,B000050ZRE,Belle from the South,1227571200
5.0,A2BTEQDVP0K16I,B000050ZRE,Mark,1207958400
5.0,A19Z5DWI7LN1H2,B000050ZRE,PJ&#039;sPal,1205884800
5.0,A3LDLV1GWQJLEQ,B000050ZRE,E. Talerico,1204329600
5.0,A1V3PCKVCJ3TTZ,B000050ZRE,Henry Wolford,1203033600
5.0,A237IXVY43KS0G,B000050ZRE,Optimus,1185494400
5.0,AQ76D1FI03WK2,B000050ZRE,Jen,1171152000
5.0,A1FR68QH6Z4YZM,B000050ZRE,kkrome25,1078012800
2.0,A2C27IQUH9N1Z,B000053F7X,audrey frances,1000339200
5.0,A1IU7S4HCK1XK0,B00005447X,Joanna D.,987120000
5.0,A14HVSVLNNALOD,B00005447X,Nancy Schiff,986342400
4.0,A2J5Y9MKKQTXGW,B000059OU4,CFR,1056585600
2.0,A1EEJLIAC40FBF,B00005A9VI,N. D. Gumby,1301875200
1.0,A3VL4RXCWNSR3H,B00005AC56,DISenchanted,1125532800
5.0,A31DN6H8LGI1LK,B00005AFI0,Jimmy D,1395705600
3.0,A3LGT6UZL99IW1,B00005AC56,Richard C. Drew,1042502400
5.0,A3L60UJZQ0O0R5,B00005AFI0,Ford Guy,1054598400
1.0,A3JHEXOU0HW6OO,B00005AFI0,Stephanie Falcon,1053648000
4.0,A2J57EQ9KPGXR9,B00005AFI0,H. A Huffman,1039824000
2.0,A3NG3IWQSNNMHD,B00005AFI0,reviewer,1025395200
4.0,A15S4XW3CRISZ5,B00005AFI0,Andre Da Costa,1000944000
1.0,A20ES0B827C52C,B00005AC56,Amazon Customer,1028332800
5.0,A3Q5IB0HPGUQXW,B00005AC56,Lee Jackson,1021161600
5.0,A3FVAWZNKW9GX,B00005AFHZ,A.Trendl HungarianBookstore.com,1011312000
3.0,AOVI5Y45L6B0J,B00005AFHZ,Timothy Walker,992476800
1.0,A2Z9H86XRXBVEI,B00005AFHZ,FERNANDO CASSIA,1044576000
5.0,A3FLVJV6C0X64P,B00005AFHZ,Amazon Customer,1042761600
4.0,A15S4XW3CRISZ5,B00005AFHZ,Andre Da Costa,1015372800
3.0,A1KJ94X41TJLX0,B00005AFI3,Alexis Rios,989971200
5.0,AJI21OXVSBXLK,B00005AFI3,Hasit Dave,988761600
5.0,AJI21OXVSBXLK,B00005AFI2,Hasit Dave,988416000
3.0,AQ6XS10RR7CE0,B00005AFI3,Mike P.,998006400
3.0,A3FE2GUBM8JZ3G,B00005AFI3,TestMagic Inc.,997488000
5.0,A170UXQQ56AHO4,B00005AFI2,Whozis,1191628800
4.0,A1C9C1QOQB94RT,B00005AC56,Robert Herschede,1013212800
5.0,A3L60UJZQ0O0R5,B00005AFI2,Ford Guy,1054598400
4.0,A2XYGJ7FAK0QR7,B00005AFI2,ZenDaddy,1047600000
2.0,A1E9VOPPQ8XQWO,B00005AFI2,Gina Miller,1046390400
5.0,AW3VZ5O895LRK,B00005AFI2,carol irvin,1038441600
2.0,A1522TN5FVJL0Y,B00005AFI2,R. Geissman,1032912000
4.0,A1C9C1QOQB94RT,B00005AFI2,Robert Herschede,1012262400
3.0,A3FE2GUBM8JZ3G,B00005AFI2,TestMagic Inc.,997488000
1.0,A57Q87B0TC9IJ,B00005AC56,Derek G,1009411200
1.0,AT4AV7XIQDKQP,B00005AC56,Scott Reynolds,1008892800
1.0,A1YT4N9BTN1YMH,B00005AC56,Amazon Customer,998524800
1.0,A2MY9VXHZYAHUZ,B00005AC56,Kimba W. Lion,992476800
1.0,A1KJ94X41TJLX0,B00005AFI1,Alexis Rios,989971200
4.0,A15S4XW3CRISZ5,B00005AFI1,Andre Da Costa,1011225600
4.0,A1QQDHM5YMLQ8Z,B00005AFI1,Joe Albanese,1008806400
5.0,A1C9C1QOQB94RT,B00005AFI1,Robert Herschede,1005264000
3.0,A3FE2GUBM8JZ3G,B00005AFI1,TestMagic Inc.,1000166400
5.0,A2GBBDNZLYC4A9,B00005AID6,Jeff Johnson,1006992000
3.0,A2BMZRO0H7TFCS,B00005AID6,Ed,998265600
4.0,AT4AV7XIQDKQP,B00005AFI4,Scott Reynolds,1017878400
4.0,A15S4XW3CRISZ5,B00005AFI4,Andre Da Costa,1015459200
3.0,A1C9C1QOQB94RT,B00005AFI4,Robert Herschede,1012262400
1.0,A26BDXG9KVH7SU,B00005AFI4,Traci ,1011830400
1.0,A22NVXPFIY2ZT3,B00005AFI4,HollyB,1008892800
4.0,A3GQSZ2RVVXDCZ,B00005AW1G,Jon Kreisler,1015372800
4.0,A15S4XW3CRISZ5,B00005B0C2,Andre Da Costa,1066780800
2.0,A2JFOHC9W629IE,B00005B0C5,scott_from_dallas,1073260800
5.0,A3L60UJZQ0O0R5,B00005B0C5,Ford Guy,1054598400
5.0,A15S4XW3CRISZ5,B00005B0C5,Andre Da Costa,1018310400
5.0,A1PPD5TOR6VVYV,B00005B42L,S Smyth,990230400
3.0,A26QMRF2F590ZD,B00005B6U7,Bruce Pierson,1010707200
5.0,A13586UCKKITJZ,B00005B6U7,Linda Zarate,991526400
4.0,A3TTSOJM3X1U8S,B00005B6U4,Jasmine T. Baer,1018569600
3.0,A3A15L96IYUO6V,B00005B6U4,Michael S.,995760000
5.0,A3L60UJZQ0O0R5,B00005BGB2,Ford Guy,1055894400
4.0,A1X2LENOF84LCQ,B00005BGB2,Diancatzdogz,1031875200
5.0,A3ESE892GL0452,B00005BGB2,David A. Naeve,1023840000
5.0,AXJTNYD3UK1BP,B00005IB4R,1smileycat,1050883200
5.0,A35KD1U1M387I0,B00005IB4R,Todd E. Newman,1032220800
5.0,A35KD1U1M387I0,B00005IB4S,Todd E. Newman,1032220800
5.0,AP1X4VT8Y05WR,B00005IB4S,Claja 99,1288656000
1.0,AT6CZDCP4TRGA,B00005JAFF,Eduardo Neecha,1039564800
5.0,A1HJYR6KFWM6BV,B00005JAFF,Guybyny,1013212800
5.0,A7VJYLSBBRU3B,B00005JAFF,breno4,1003622400
3.0,AV3DZX3NU7NWU,B00005JAFF,Prometheus,999993600
1.0,ARCGVYBD46M70,B00005JD6L,Von Gardiner,1380326400
4.0,A3W4D8XOGLWUN5,B00005JD6L,Michael Kerner,1090800000
5.0,A21S26XYPGXJZX,B00005JG3U,Bigdumptruck,1010361600
2.0,A1X1CEGHTHMBL1,B00005JD6P,JJCEO,1334275200
2.0,A57Q87B0TC9IJ,B00005JD6P,Derek G,994896000
1.0,A3GVJ88EHS08RZ,B00005K2QR,BlueBellBlue,996537600
3.0,A6Y3JOD9I639R,B00005KB3J,PA Mom,1131148800
5.0,A26NSROS057DX9,B00005KG63,Allison,1058400000
5.0,A2IFZ00ICAERE4,B00005LA8Y,Dave,1024531200
5.0,A2K40JBQHJY1HH,B00005LA8Y,David R. Bess,1014422400
5.0,A3CWH6VKCTJAD,B00005LA8Y,Amazon Customer,1011398400
1.0,A176Y7DNY6H2DN,B00005LA8Y,Darren Griffith,1009670400
4.0,A1C9C1QOQB94RT,B00005LA8Y,Robert Herschede,1005264000
5.0,A28FRGJMMTWKKD,B00005LBVU,Rosanne,996019200
4.0,A16FJLUV80RFR2,B00005LBVU,Ronald L. Blackwell,1407024000
1.0,A3D0KU4TCV4V2B,B00005LBVU,Dad,1405209600
1.0,A9XASTQBNG6W2,B00005LBVU,Pandora of Boston,1393891200
3.0,A3GI44SPCFF97X,B00005LBVU,Donald Varner,1365206400
2.0,AJKPN1A71K1PA,B00005LBVU,QT Moth,1332115200
5.0,ATDE9JYCPI0L1,B00005LBVU,Alyssa A. Lappen,1111708800
5.0,A2CCPYBKQGLZQ7,B00005LBVU,ilove25or6to4,1092355200
5.0,A2C27IQUH9N1Z,B00005LBVU,audrey frances,1081123200
5.0,AUM3YMZ0YRJE0,B00005LBVU,Robert J. Crawford,1052697600
1.0,A1Q1WIWSN6LMDJ,B00005LBVS,George Waters,1385337600
5.0,ALZEFV4D76KR0,B00005LBVS,2trulyfindpeace,1381536000
5.0,A2IE7YPWUYZAXS,B00005LA90,David Wilson,1004918400
3.0,A1GHUN5HXMHZ89,B00005LBVS,C. A. Luster,1054512000
3.0,A1NF93OYP9ZCT5,B00005LBVS,Kindle Customer,1039478400
5.0,A29SMH3PTVBMCO,B00005LBVT,Mary L,1205366400
5.0,A18TLWHJG3GPZO,B00005LBVT,Samer Alaqeel,1145750400
5.0,ATDE9JYCPI0L1,B00005LBVT,Alyssa A. Lappen,1112572800
1.0,A2LYFSBQIDUSJL,B00005LIL2,Another Opinion,1016236800
5.0,A3A75TQDQXIY70,B00005LIKR,bullz,998524800
5.0,A3MVMPFBN1RFFV,B00005LJEO,Disney World Mommy,1082764800
5.0,A3FNM6LQ7VEKWH,B00005LJEO,Sir Bowen,1013299200
5.0,A27DH3MA7YU8UZ,B00005LJEO,Amazon Customer,1012780800
3.0,AQ6AGWKWMTY8H,B00005LJEM,Pam,1095206400
5.0,A1A51F2UV48IZT,B00005LJEM,Colorado Girl,1014940800
5.0,A3MVMPFBN1RFFV,B00005LJEN,Disney World Mommy,1095897600
2.0,AQ6AGWKWMTY8H,B00005LJEN,Pam,1095206400
5.0,AP1X4VT8Y05WR,B00005LJEN,Claja 99,1288656000
1.0,A3FNM6LQ7VEKWH,B00005LLTO,Sir Bowen,1002153600
5.0,A27DH3MA7YU8UZ,B00005LINU,Amazon Customer,1011830400
5.0,A1P4RH7KMJ1SV2,B00005LVWL,Molly P.,996537600
4.0,A1DER9ALIMLFBK,B00005LVWL,NightshadeBlack,1410912000
5.0,A1SNVZUX51NGC2,B00005LVWL,Helen G,1394409600
5.0,A3MGDZ4LX7CLXW,B00005LVWL,Katie Taylor,1338768000
4.0,A1543Y65HXSXZP,B00005LVWL,Jakob Balen,1313798400
5.0,A3PD6NG6XL336W,B00005LVWL,Setsuna,1307145600
4.0,A13BTMCSLTQ48R,B00005LVWL,Llama Mama,1284854400
5.0,A3ANETCTMAN1NP,B00005LVWL,JJ,1260576000
5.0,AI290A0Z9Y3XF,B00005LVWL,Holly,1127865600
4.0,A3A8ZWV1PQWXK5,B00005LVWL,Hanna,1060041600
5.0,A2J5Y9MKKQTXGW,B00005LVWL,CFR,1056412800
3.0,A2EGK0YRDF4ZZB,B00005LVWL,Bundt Lust,1049587200
5.0,A5JLAU2ARJ0BO,B00005LVWI,Old-and-Wise,1003363200
3.0,A25X9UHYFE3TXD,B00005LVWI,tangofan,1001116800
5.0,A1C9C1QOQB94RT,B00005M0IE,Robert Herschede,1013472000
2.0,A35KD1U1M387I0,B00005MAFJ,Todd E. Newman,1032220800
2.0,A2I9IO15NUIIHJ,B00005MAFJ,Terrance H. Heath,1028246400
4.0,A3HLUNEJUT3MSP,B00005MAFJ,Mark Guzowski,1028246400
4.0,A3FOEXE8AL3K1D,B00005MAFJ,In no sense guilty,1010188800
5.0,A1SYLII0808HD6,B00005ME4W,M. Allen Greenbaum,1035417600
5.0,A1EMDSTJDUE6B0,B00005MF7Q,Randy Given,1033344000
5.0,A5JLAU2ARJ0BO,B00005MF7Q,Old-and-Wise,1015286400
5.0,A1JKJR2HX84XVC,B00005MOTH,boesey,1264550400
1.0,A9EA4Y5PQDQTV,B00005MOTH,James Smith,1229990400
1.0,A1LCS3WQEWUO6Y,B00005MOTH,Amazon8892,1225411200
2.0,A2X8KN82L07RSK,B00005MOTH,C. Johnson,1086912000
5.0,A1PPD5TOR6VVYV,B00005MOTH,S Smyth,1085788800
5.0,AJE705WGX0KZE,B00005MOTH,Stephen Matesowicz,1074729600
5.0,A1YK56DPXS5DFX,B00005MOTH,Carlos Santiago,1043107200
4.0,A1IU7S4HCK1XK0,B00005MOTH,Joanna D.,1038960000
5.0,A1EMDSTJDUE6B0,B00005MOTH,Randy Given,1033344000
5.0,A28R83ADQPMF2X,B00005MOTH,Chris W.,1024272000
3.0,A3EQ61ES6HQ090,B00005MOTH,impitbosshereonlevel2,1023840000
5.0,A15S4XW3CRISZ5,B00005MOTH,Andre Da Costa,1011398400
5.0,A1C9C1QOQB94RT,B00005MOTH,Robert Herschede,1010707200
4.0,AQ6XS10RR7CE0,B00005MOTH,Mike P.,1009324800
5.0,A3H4TIVTTA5IBB,B00005MOTH,Brian A. Wolters,1003708800
5.0,A2IE7YPWUYZAXS,B00005MOTH,David Wilson,1001116800
1.0,A1LCS3WQEWUO6Y,B00005MOTG,Amazon8892,1225411200
5.0,A14JBDSWKPKTZA,B00005MOTG,Bob Feeser,1084406400
4.0,A3ESYTN416ZLQ,B00005MOTG,J. R Simpson,1078876800
4.0,A3IC8ZSANG7HAI,B00005MOTG,Rafael R C,1073260800
2.0,A3NM0RAYSL6PA8,B00005MOTG,Maine Writer,1073001600
4.0,AU8DH6AOA1YOJ,B00005MOTG,J. Turner,1066089600
2.0,A2A4OC6VGP7JSC,B00005MOTG,Austin-Resident,1065744000
5.0,A3FLVJV6C0X64P,B00005MOTG,Amazon Customer,1063324800
4.0,A1PNZV9C1YZVCP,B00005MOTG,D. Hunter,1045353600
4.0,A30TLVHJDN1Q88,B00005MOTG,R. Speizer,1034035200
5.0,A5JLAU2ARJ0BO,B00005MOTG,Old-and-Wise,1033603200
4.0,A388QZBMSR18T3,B00005MOTG,Dan Lauber,1028851200
3.0,A3NG3IWQSNNMHD,B00005MOTG,reviewer,1025395200
5.0,A28R83ADQPMF2X,B00005MOTG,Chris W.,1024272000
3.0,A3EQ61ES6HQ090,B00005MOTG,impitbosshereonlevel2,1023840000
3.0,A1R9QOPV6HVEKF,B00005MOTG,Adam F. Jewell,1022889600
5.0,A15S4XW3CRISZ5,B00005MOTG,Andre Da Costa,1011398400
4.0,A1QQDHM5YMLQ8Z,B00005MOTG,Joe Albanese,1008806400
5.0,A3HLUNEJUT3MSP,B00005MOTG,Mark Guzowski,1007164800
1.0,A3RUG8QEPN87R,B00005MOTG,KentR,1005782400
5.0,AYMD77ITD15PT,B00005MOTG,Mindcrime,1005091200
4.0,AOVI5Y45L6B0J,B00005MOTG,Timothy Walker,1003881600
5.0,A2IE7YPWUYZAXS,B00005MOTG,David Wilson,1002672000
4.0,A23MO7079TR5GL,B00005MOTE,JB,1441497600
1.0,ATDE9JYCPI0L1,B00005MOTE,Alyssa A. Lappen,1261353600
1.0,A16A6632DBEIK2,B00005MOTE,A. Biermans,1112832000
3.0,AW3A3VQDI1AJW,B00005MOTE,A. Vivolo,1064707200
4.0,A306NASGVUDFKF,B00005MOTE,Jeffrey E,1062374400
4.0,AVYMBTCXYREXE,B00005MOTE,Batmanbrb,1055376000
2.0,A2WB7LZ595CR50,B00005MOTE,J,1053648000
5.0,A1Y3KAGIREP3AD,B00005MOTE,E. Stubna,1052611200
5.0,A1QVFHPY8418HC,B00005MOTE,monkuboy,1046390400
5.0,AWPODHOB4GFWL,B00005MOTE,Martin A Hogan,1043452800
4.0,A3FLVJV6C0X64P,B00005MOTE,Amazon Customer,1042761600
5.0,A1R9IWITQ53044,B00005MOTE,Timothy O&#039;Brien,1039478400
4.0,A1IANEBSMVGHS9,B00005MOTE,Manny H.,1035331200
3.0,A1SNKXK0IGFS9E,B00005MOTE,James S,1025136000
5.0,A28R83ADQPMF2X,B00005MOTE,Chris W.,1024272000
5.0,A3ESE892GL0452,B00005MOTE,David A. Naeve,1023062400
2.0,A1R9QOPV6HVEKF,B00005MOTE,Adam F. Jewell,1022889600
5.0,A5NYUBEKXFLX5,B00005MOTE,Barbara B.,1019779200
4.0,A3NKP20ZXJBWAM,B00005MOTE,Amazon Customer,1018051200
5.0,A2K40JBQHJY1HH,B00005MOTE,David R. Bess,1014422400
5.0,A15S4XW3CRISZ5,B00005MOTE,Andre Da Costa,1014422400
2.0,A3NM0RAYSL6PA8,B00005MOTE,Maine Writer,1013990400
3.0,AB10W5FUXWAJ,B00005MOTE,Ronald Brown,1011916800
4.0,A2I9IO15NUIIHJ,B00005MOTE,Terrance H. Heath,1010880000
5.0,AT4AV7XIQDKQP,B00005MOTE,Scott Reynolds,1010361600
5.0,A5JLAU2ARJ0BO,B00005MOTE,Old-and-Wise,1010361600
5.0,A2MN19WI7J0ACY,B00005MOTE,Joe Brawn,1008720000
5.0,A3THH8SOEDN6UH,B00005MOTE,Alexander Galdamez,1007510400
3.0,A28ANPKNFQXTP3,B00005MOTE,Safedin Kajoshaj,1006732800
5.0,A3VTCY2W6MA6AW,B00005MOTE,Chad,1006041600
4.0,A1PN2U0AWXGVML,B00005MOTE,Mark,1005609600
3.0,A1M5P9TYPKHYLF,B00005MOTE,R. Lade,1005264000
2.0,A32ZQ5DEXBL60Z,B00005MOTE,Jeffery Cotton,1005004800
5.0,A3H4TIVTTA5IBB,B00005MOTE,Brian A. Wolters,1004313600
5.0,A2IE7YPWUYZAXS,B00005MOTE,David Wilson,1001116800
5.0,A3H4TIVTTA5IBB,B00005N6K4,Brian A. Wolters,1002153600
1.0,A2AV7Q95QGPTO0,B00005N6K4,Diego Banducci,1018051200
4.0,A1C9C1QOQB94RT,B00005N6K4,Robert Herschede,1014595200
5.0,A243HY69GIAHFI,B00005N6K9,tropic_of_criticism,1000771200
1.0,A3Q5S9VH832QW5,B00005MOTF,AA,1102118400
1.0,A6ZNGNUX9VFNZ,B00005MOTF,EgusHdus,1086739200
5.0,A3TGD1UTG4V072,B00005MOTF,Greg,1072396800
5.0,AVYMBTCXYREXE,B00005MOTF,Batmanbrb,1055376000
5.0,A2XRMQA6PJ5ZJ8,B00005MOTF,Roger J. Buffington,1054684800
5.0,A3L60UJZQ0O0R5,B00005MOTF,Ford Guy,1054598400
4.0,A3S1YIQQW7AZO,B00005MOTF,EMAN NEP,1040774400
5.0,AW3VZ5O895LRK,B00005MOTF,carol irvin,1038182400
5.0,AEGBJ94DCVH5Y,B00005MOTF,x_bruce,1031875200
5.0,A3GQKB1KF0CRPE,B00005MOTF,Deborah Macgillivray,1030147200
4.0,A37I5YKH71AVFD,B00005MOTF,Steve Silverman,1026345600
5.0,A28R83ADQPMF2X,B00005MOTF,Chris W.,1024272000
1.0,AE95Z3K6GVIC3,B00005MOTF,S. Kim,1015459200
4.0,A1PNZV9C1YZVCP,B00005MOTF,D. Hunter,1012780800
1.0,A1N2D7LLBAY25B,B00005MOTF,Black Cat de La Bear,1003968000
5.0,A2IE7YPWUYZAXS,B00005MOTF,David Wilson,1002672000
5.0,A2K40JBQHJY1HH,B00005N6K5,David R. Bess,1014422400
1.0,A57Q87B0TC9IJ,B00005N6K5,Derek G,1006041600
4.0,A15S4XW3CRISZ5,B00005N9AF,Andre Da Costa,1012608000
4.0,A22NVXPFIY2ZT3,B00005N9AF,HollyB,1008806400
5.0,A5JLAU2ARJ0BO,B00005N9AJ,Old-and-Wise,1011657600
5.0,A15S4XW3CRISZ5,B00005N9AK,Andre Da Costa,1012780800
5.0,A19KIFU4YXG3E1,B00005NCJ3,Amazon Customer,1388361600
5.0,A3IZQWRULAKKMT,B00005NCJ3,Richard B. Spurgeon,1351641600
3.0,ASD7LAINVLNHC,B00005NCJ3,Skylark Alauda Thibedeau,1211241600
5.0,AJE705WGX0KZE,B00005NCJ3,Stephen Matesowicz,1049673600
4.0,A3NG3IWQSNNMHD,B00005NCJ3,reviewer,1046995200
3.0,A15S4XW3CRISZ5,B00005NCJ3,Andre Da Costa,1045267200
5.0,AW3VZ5O895LRK,B00005NCJ3,carol irvin,1025568000
5.0,A3GQKB1KF0CRPE,B00005NCJ3,Deborah Macgillivray,1018310400
4.0,A1C9C1QOQB94RT,B00005NCJ3,Robert Herschede,1011830400
2.0,A11ED8O95W2103,B00005NN16,lighten_up_already2,1186790400
5.0,A1BCL8SR4VYQTA,B00005NN16,SweetMom100,1319414400
5.0,A1G1UA4XSWAZW9,B00005NN17,brendlefly,1169942400
5.0,A30H2335OM7RD6,B00005NN17,apoem,1031702400
5.0,A2D0I7M2G43WWP,B00005NSUS,Mena P.,1367971200
5.0,A1522TN5FVJL0Y,B00005NZ5Z,R. Geissman,1032912000
4.0,A3NG3IWQSNNMHD,B00005NZ5Z,reviewer,1030233600
2.0,A3GQKB1KF0CRPE,B00005NZ5Z,Deborah Macgillivray,1030147200
4.0,A3TTSOJM3X1U8S,B00005NZ5Z,Jasmine T. Baer,1018828800
3.0,A3LGT6UZL99IW1,B00005NZ5Z,Richard C. Drew,1012521600
1.0,AT4AV7XIQDKQP,B00005NZ5Z,Scott Reynolds,1008892800
1.0,A3THH8SOEDN6UH,B00005NZ5Z,Alexander Galdamez,1007683200
1.0,A37I5YKH71AVFD,B00005O6B3,Steve Silverman,1027209600
5.0,A2K40JBQHJY1HH,B00005O6B3,David R. Bess,1014422400
5.0,A3S87ZOPB3UM9N,B00005O6B3,atmj,1010966400
5.0,A2IFZ00ICAERE4,B00005O6B3,Dave,1007510400
5.0,AT4AV7XIQDKQP,B00005OA45,Scott Reynolds,1008892800
5.0,A3HLUNEJUT3MSP,B00005OA45,Mark Guzowski,1007251200
5.0,A2IE7YPWUYZAXS,B00005OA45,David Wilson,1000771200
5.0,A3ESE892GL0452,B00005OA45,David A. Naeve,1023840000
4.0,A1C9C1QOQB94RT,B00005OA45,Robert Herschede,1013558400
4.0,AYMD77ITD15PT,B00005OAY1,Mindcrime,1019433600
5.0,A3HLUNEJUT3MSP,B00005OA47,Mark Guzowski,1007251200
2.0,A39YZX0UZMI67K,B00005OL4U,George P Labra,1366588800
3.0,A15S4XW3CRISZ5,B00005OL4U,Andre Da Costa,1032652800
2.0,A17Y6PHLBMQOF6,B00005OL4U,Todd C. Spears,1018828800
3.0,A1C9C1QOQB94RT,B00005OL4U,Robert Herschede,1012953600
1.0,AT4AV7XIQDKQP,B00005OL4U,Scott Reynolds,1008892800
4.0,A3HLUNEJUT3MSP,B00005OL4U,Mark Guzowski,1008028800
2.0,A5NYUBEKXFLX5,B00005QJCM,Barbara B.,1019779200
5.0,A243HY69GIAHFI,B00005QVGV,tropic_of_criticism,1001548800
4.0,A3NM0RAYSL6PA8,B00005QVGV,Maine Writer,1014163200
5.0,A3B7VJAMDPRCR0,B00005QVGV,C. S. Laird,1008720000
5.0,A2IE7YPWUYZAXS,B00005R81X,David Wilson,1004918400
5.0,A2IFZ00ICAERE4,B00005R81X,Dave,1008374400
5.0,A2IE7YPWUYZAXS,B00005R81Y,David Wilson,1007078400
5.0,A3TUZOJZM9008Y,B00005R81Y,Michael A. Brown,1004832000
4.0,AU8DH6AOA1YOJ,B00005R81Y,J. Turner,1011916800
5.0,A2IFZ00ICAERE4,B00005R81Y,Dave,1007510400
3.0,A1E9VOPPQ8XQWO,B00005RD64,Gina Miller,1046390400
4.0,AT4AV7XIQDKQP,B00005RD7F,Scott Reynolds,1017878400
4.0,A3HLUNEJUT3MSP,B00005RD7F,Mark Guzowski,1008806400
5.0,A28ANPKNFQXTP3,B00005RD7F,Safedin Kajoshaj,1006041600
2.0,AEBOD21JROJ4G,B00005RIQ5,Bighairydoofus,1082419200
4.0,A1A6XAIC6525UA,B00005RG2Y,TopDog,1109376000
1.0,A2SEK7Q3TLCTW9,B00005RV4Y,Divide By Zero,1020124800
4.0,A18TLWHJG3GPZO,B00005S0LQ,Samer Alaqeel,1145923200
5.0,A14HVSVLNNALOD,B00005S8HS,Nancy Schiff,1020556800
1.0,A39G26LKBXB83D,B00005S8HS,RBMunkin,1013385600
1.0,A39G26LKBXB83D,B00005S8HR,RBMunkin,1013040000
4.0,A2C27IQUH9N1Z,B00005TQ1H,audrey frances,1018742400
2.0,A32GW1R9MW0XOH,B00005S8KN,Chuck Pearson,1013904000
4.0,A2NOZB6VZCTOI4,B00005TS6G,Robert I. Hedges,1069891200
5.0,A1522TN5FVJL0Y,B00005TS6G,R. Geissman,1032912000
5.0,A28R83ADQPMF2X,B00005TS6G,Chris W.,1023580800
5.0,A3FVAWZNKW9GX,B00005TS6G,A.Trendl HungarianBookstore.com,1010880000
2.0,AN92S28RV1FQ4,B00005UQT6,N.. Martin,1050796800
5.0,A1NU8K0Y5J5V3H,B00005V7FW,Natasha Romanoff,1136505600
5.0,A1PPD5TOR6VVYV,B00005V7HB,S Smyth,1053993600
4.0,A2SH7OWE8QJYNC,B00005Y0JF,Delamaine,1054598400
5.0,A3LFXL2LTULM4P,B00005Y0JF,Andrew Taber,1047772800
